product_id,manufacturer,management_group
prod_1606,manufacturer_2112,group_2112
prod_9527,manufacturer_2113,group_2113
prod_9351,manufacturer_2114,group_2114
prod_1572,manufacturer_2115,group_2115
prod_2305,manufacturer_2116,group_2116
prod_6688,manufacturer_2117,group_2117
prod_2388,manufacturer_2118,group_2118
prod_2177,manufacturer_2119,group_2119
prod_5448,manufacturer_2120,group_2120
prod_5148,manufacturer_2121,group_2121
prod_4349,manufacturer_2122,group_2122
prod_9088,manufacturer_2123,group_2123
prod_7110,manufacturer_2124,group_2124
prod_5219,manufacturer_2125,group_2125
prod_6360,manufacturer_2126,group_2126
prod_4193,manufacturer_2127,group_2127
prod_7868,manufacturer_2128,group_2128
prod_1019,manufacturer_2129,group_2129
prod_9563,manufacturer_2130,group_2130
prod_3234,manufacturer_2131,group_2131
prod_4864,manufacturer_2132,group_2132
prod_7004,manufacturer_2133,group_2133
prod_9396,manufacturer_2134,group_2134
prod_2514,manufacturer_2135,group_2135
prod_8085,manufacturer_2136,group_2136
prod_6973,manufacturer_2137,group_2137
prod_1311,manufacturer_2138,group_2138
prod_5798,manufacturer_2139,group_2139
prod_4843,manufacturer_2140,group_2140
prod_4262,manufacturer_2141,group_2141
prod_9551,manufacturer_2142,group_2142
prod_3372,manufacturer_2143,group_2143
prod_4542,manufacturer_2144,group_2144
prod_7508,manufacturer_2145,group_2145
prod_9842,manufacturer_2146,group_2146
prod_4446,manufacturer_2147,group_2147
prod_7023,manufacturer_2148,group_2148
prod_6855,manufacturer_2149,group_2149
prod_1215,manufacturer_2150,group_2150
prod_2392,manufacturer_2151,group_2151
prod_2092,manufacturer_2152,group_2152
prod_9522,manufacturer_2153,group_2153
prod_5869,manufacturer_2154,group_2154
prod_1199,manufacturer_2155,group_2155
prod_9739,manufacturer_2156,group_2156
prod_6669,manufacturer_2157,group_2157
prod_3388,manufacturer_2158,group_2158
prod_6815,manufacturer_2159,group_2159
prod_2632,manufacturer_2160,group_2160
prod_8178,manufacturer_2161,group_2161
prod_3814,manufacturer_2162,group_2162
prod_4276,manufacturer_2163,group_2163
prod_3192,manufacturer_2164,group_2164
prod_9614,manufacturer_2165,group_2165
prod_7597,manufacturer_2166,group_2166
prod_4675,manufacturer_2167,group_2167
prod_1321,manufacturer_2168,group_2168
prod_2621,manufacturer_2169,group_2169
prod_9867,manufacturer_2170,group_2170
prod_1306,manufacturer_2171,group_2171
prod_4492,manufacturer_2172,group_2172
prod_8528,manufacturer_2173,group_2173
prod_5923,manufacturer_2174,group_2174
prod_2181,manufacturer_2175,group_2175
prod_8036,manufacturer_2176,group_2176
prod_3261,manufacturer_2177,group_2177
prod_4529,manufacturer_2178,group_2178
prod_2186,manufacturer_2179,group_2179
prod_7790,manufacturer_2180,group_2180
prod_9954,manufacturer_2181,group_2181
prod_9951,manufacturer_2182,group_2182
prod_1273,manufacturer_2183,group_2183
prod_8322,manufacturer_2184,group_2184
prod_5998,manufacturer_2185,group_2185
prod_8927,manufacturer_2186,group_2186
prod_5372,manufacturer_2187,group_2187
prod_7322,manufacturer_2188,group_2188
prod_1963,manufacturer_2189,group_2189
prod_7341,manufacturer_2190,group_2190
prod_3585,manufacturer_2191,group_2191
prod_9503,manufacturer_2192,group_2192
prod_1506,manufacturer_2193,group_2193
prod_6936,manufacturer_2194,group_2194
prod_6269,manufacturer_2195,group_2195
prod_6062,manufacturer_2196,group_2196
prod_5200,manufacturer_2197,group_2197
prod_2256,manufacturer_2198,group_2198
prod_1931,manufacturer_2199,group_2199
prod_4658,manufacturer_2200,group_2200
prod_6218,manufacturer_2201,group_2201
prod_4398,manufacturer_2202,group_2202
prod_8042,manufacturer_2203,group_2203
prod_4478,manufacturer_2204,group_2204
prod_4275,manufacturer_2205,group_2205
prod_1371,manufacturer_2206,group_2206
prod_5156,manufacturer_2207,group_2207
prod_9523,manufacturer_2208,group_2208
prod_2734,manufacturer_2209,group_2209
prod_1923,manufacturer_2210,group_2210
prod_5283,manufacturer_2211,group_2211
prod_6332,manufacturer_2212,group_2212
prod_9493,manufacturer_2213,group_2213
prod_2264,manufacturer_2214,group_2214
prod_2285,manufacturer_2215,group_2215
prod_8262,manufacturer_2216,group_2216
prod_9544,manufacturer_2217,group_2217
prod_9075,manufacturer_2218,group_2218
prod_3623,manufacturer_2219,group_2219
prod_8765,manufacturer_2220,group_2220
prod_8336,manufacturer_2221,group_2221
prod_4225,manufacturer_2222,group_2222
prod_4605,manufacturer_2223,group_2223
prod_6721,manufacturer_2224,group_2224
prod_8555,manufacturer_2225,group_2225
prod_3649,manufacturer_2226,group_2226
prod_5619,manufacturer_2227,group_2227
prod_9513,manufacturer_2228,group_2228
prod_3447,manufacturer_2229,group_2229
prod_4894,manufacturer_2230,group_2230
prod_6766,manufacturer_2231,group_2231
prod_4016,manufacturer_2232,group_2232
prod_9097,manufacturer_2233,group_2233
prod_8752,manufacturer_2234,group_2234
prod_6850,manufacturer_2235,group_2235
prod_4516,manufacturer_2236,group_2236
prod_5583,manufacturer_2237,group_2237
prod_6786,manufacturer_2238,group_2238
prod_3087,manufacturer_2239,group_2239
prod_2144,manufacturer_2240,group_2240
prod_9836,manufacturer_2241,group_2241
prod_8531,manufacturer_2242,group_2242
prod_2463,manufacturer_2243,group_2243
prod_1484,manufacturer_2244,group_2244
prod_7713,manufacturer_2245,group_2245
prod_5140,manufacturer_2246,group_2246
prod_1144,manufacturer_2247,group_2247
prod_7226,manufacturer_2248,group_2248
prod_9422,manufacturer_2249,group_2249
prod_3640,manufacturer_2250,group_2250
prod_3440,manufacturer_2251,group_2251
prod_3169,manufacturer_2252,group_2252
prod_3498,manufacturer_2253,group_2253
prod_4765,manufacturer_2254,group_2254
prod_4094,manufacturer_2255,group_2255
prod_5623,manufacturer_2256,group_2256
prod_9858,manufacturer_2257,group_2257
prod_3458,manufacturer_2258,group_2258
prod_8393,manufacturer_2259,group_2259
prod_5974,manufacturer_2260,group_2260
prod_5415,manufacturer_2261,group_2261
prod_5311,manufacturer_2262,group_2262
prod_9070,manufacturer_2263,group_2263
prod_7816,manufacturer_2264,group_2264
prod_9903,manufacturer_2265,group_2265
prod_3368,manufacturer_2266,group_2266
prod_1272,manufacturer_2267,group_2267
prod_7033,manufacturer_2268,group_2268
prod_5153,manufacturer_2269,group_2269
prod_1534,manufacturer_2270,group_2270
prod_6994,manufacturer_2271,group_2271
prod_2263,manufacturer_2272,group_2272
prod_8584,manufacturer_2273,group_2273
prod_2233,manufacturer_2274,group_2274
prod_8508,manufacturer_2275,group_2275
prod_3908,manufacturer_2276,group_2276
prod_3284,manufacturer_2277,group_2277
prod_1885,manufacturer_2278,group_2278
prod_5358,manufacturer_2279,group_2279
prod_4817,manufacturer_2280,group_2280
prod_2573,manufacturer_2281,group_2281
prod_3505,manufacturer_2282,group_2282
prod_7488,manufacturer_2283,group_2283
prod_9151,manufacturer_2284,group_2284
prod_4259,manufacturer_2285,group_2285
prod_1233,manufacturer_2286,group_2286
prod_2807,manufacturer_2287,group_2287
prod_1971,manufacturer_2288,group_2288
prod_2545,manufacturer_2289,group_2289
prod_7552,manufacturer_2290,group_2290
prod_4258,manufacturer_2291,group_2291
prod_2787,manufacturer_2292,group_2292
prod_6516,manufacturer_2293,group_2293
prod_9192,manufacturer_2294,group_2294
prod_7642,manufacturer_2295,group_2295
prod_3383,manufacturer_2296,group_2296
prod_1930,manufacturer_2297,group_2297
prod_6731,manufacturer_2298,group_2298
prod_5138,manufacturer_2299,group_2299
prod_7814,manufacturer_2300,group_2300
prod_8939,manufacturer_2301,group_2301
prod_2242,manufacturer_2302,group_2302
prod_7111,manufacturer_2303,group_2303
prod_6677,manufacturer_2304,group_2304
prod_9248,manufacturer_2305,group_2305
prod_4507,manufacturer_2306,group_2306
prod_9436,manufacturer_2307,group_2307
prod_4173,manufacturer_2308,group_2308
prod_7129,manufacturer_2309,group_2309
prod_7321,manufacturer_2310,group_2310
prod_3527,manufacturer_2311,group_2311
prod_5878,manufacturer_2312,group_2312
prod_8378,manufacturer_2313,group_2313
prod_2049,manufacturer_2314,group_2314
prod_9963,manufacturer_2315,group_2315
prod_6419,manufacturer_2316,group_2316
prod_4268,manufacturer_2317,group_2317
prod_5341,manufacturer_2318,group_2318
prod_1870,manufacturer_2319,group_2319
prod_3502,manufacturer_2320,group_2320
prod_3227,manufacturer_2321,group_2321
prod_1315,manufacturer_2322,group_2322
prod_3474,manufacturer_2323,group_2323
prod_5834,manufacturer_2324,group_2324
prod_3823,manufacturer_2325,group_2325
prod_6157,manufacturer_2326,group_2326
prod_1471,manufacturer_2327,group_2327
prod_1865,manufacturer_2328,group_2328
prod_9656,manufacturer_2329,group_2329
prod_5951,manufacturer_2330,group_2330
prod_6662,manufacturer_2331,group_2331
prod_1479,manufacturer_2332,group_2332
prod_3935,manufacturer_2333,group_2333
prod_7829,manufacturer_2334,group_2334
prod_9139,manufacturer_2335,group_2335
prod_1734,manufacturer_2336,group_2336
prod_3390,manufacturer_2337,group_2337
prod_4792,manufacturer_2338,group_2338
prod_3899,manufacturer_2339,group_2339
prod_3438,manufacturer_2340,group_2340
prod_1672,manufacturer_2341,group_2341
prod_9508,manufacturer_2342,group_2342
prod_8495,manufacturer_2343,group_2343
prod_6543,manufacturer_2344,group_2344
prod_1958,manufacturer_2345,group_2345
prod_8992,manufacturer_2346,group_2346
prod_2374,manufacturer_2347,group_2347
prod_5808,manufacturer_2348,group_2348
prod_1137,manufacturer_2349,group_2349
prod_6477,manufacturer_2350,group_2350
prod_4852,manufacturer_2351,group_2351
prod_5898,manufacturer_2352,group_2352
prod_7923,manufacturer_2353,group_2353
prod_6066,manufacturer_2354,group_2354
prod_2633,manufacturer_2355,group_2355
prod_9228,manufacturer_2356,group_2356
prod_4471,manufacturer_2357,group_2357
prod_6719,manufacturer_2358,group_2358
prod_6281,manufacturer_2359,group_2359
prod_4571,manufacturer_2360,group_2360
prod_2330,manufacturer_2361,group_2361
prod_1834,manufacturer_2362,group_2362
prod_4359,manufacturer_2363,group_2363
prod_3116,manufacturer_2364,group_2364
prod_5242,manufacturer_2365,group_2365
prod_3185,manufacturer_2366,group_2366
prod_6619,manufacturer_2367,group_2367
prod_3139,manufacturer_2368,group_2368
prod_8542,manufacturer_2369,group_2369
prod_3896,manufacturer_2370,group_2370
prod_6013,manufacturer_2371,group_2371
prod_7700,manufacturer_2372,group_2372
prod_9239,manufacturer_2373,group_2373
prod_4177,manufacturer_2374,group_2374
prod_7132,manufacturer_2375,group_2375
prod_3842,manufacturer_2376,group_2376
prod_5319,manufacturer_2377,group_2377
prod_4343,manufacturer_2378,group_2378
prod_2965,manufacturer_2379,group_2379
prod_6504,manufacturer_2380,group_2380
prod_4716,manufacturer_2381,group_2381
prod_3920,manufacturer_2382,group_2382
prod_8772,manufacturer_2383,group_2383
prod_6488,manufacturer_2384,group_2384
prod_1444,manufacturer_2385,group_2385
prod_6708,manufacturer_2386,group_2386
prod_6350,manufacturer_2387,group_2387
prod_7434,manufacturer_2388,group_2388
prod_3784,manufacturer_2389,group_2389
prod_4063,manufacturer_2390,group_2390
prod_4678,manufacturer_2391,group_2391
prod_5960,manufacturer_2392,group_2392
prod_7001,manufacturer_2393,group_2393
prod_4083,manufacturer_2394,group_2394
prod_1872,manufacturer_2395,group_2395
prod_2645,manufacturer_2396,group_2396
prod_3556,manufacturer_2397,group_2397
prod_7218,manufacturer_2398,group_2398
prod_6856,manufacturer_2399,group_2399
prod_5685,manufacturer_2400,group_2400
prod_9887,manufacturer_2401,group_2401
prod_5597,manufacturer_2402,group_2402
prod_7376,manufacturer_2403,group_2403
prod_3264,manufacturer_2404,group_2404
prod_4929,manufacturer_2405,group_2405
prod_7158,manufacturer_2406,group_2406
prod_3272,manufacturer_2407,group_2407
prod_5088,manufacturer_2408,group_2408
prod_9833,manufacturer_2409,group_2409
prod_9263,manufacturer_2410,group_2410
prod_1030,manufacturer_2411,group_2411
prod_2096,manufacturer_2412,group_2412
prod_5084,manufacturer_2413,group_2413
prod_3262,manufacturer_2414,group_2414
prod_6964,manufacturer_2415,group_2415
prod_6476,manufacturer_2416,group_2416
prod_8821,manufacturer_2417,group_2417
prod_2359,manufacturer_2418,group_2418
prod_1497,manufacturer_2419,group_2419
prod_2086,manufacturer_2420,group_2420
prod_5375,manufacturer_2421,group_2421
prod_1075,manufacturer_2422,group_2422
prod_1899,manufacturer_2423,group_2423
prod_3043,manufacturer_2424,group_2424
prod_4647,manufacturer_2425,group_2425
prod_7012,manufacturer_2426,group_2426
prod_4060,manufacturer_2427,group_2427
prod_4592,manufacturer_2428,group_2428
prod_7598,manufacturer_2429,group_2429
prod_1349,manufacturer_2430,group_2430
prod_4207,manufacturer_2431,group_2431
prod_6442,manufacturer_2432,group_2432
prod_2300,manufacturer_2433,group_2433
prod_3493,manufacturer_2434,group_2434
prod_8838,manufacturer_2435,group_2435
prod_4433,manufacturer_2436,group_2436
prod_2744,manufacturer_2437,group_2437
prod_2522,manufacturer_2438,group_2438
prod_4115,manufacturer_2439,group_2439
prod_6288,manufacturer_2440,group_2440
prod_4432,manufacturer_2441,group_2441
prod_6917,manufacturer_2442,group_2442
prod_5957,manufacturer_2443,group_2443
prod_5883,manufacturer_2444,group_2444
prod_8601,manufacturer_2445,group_2445
prod_4230,manufacturer_2446,group_2446
prod_7633,manufacturer_2447,group_2447
prod_9135,manufacturer_2448,group_2448
prod_8044,manufacturer_2449,group_2449
prod_4955,manufacturer_2450,group_2450
prod_3166,manufacturer_2451,group_2451
prod_8179,manufacturer_2452,group_2452
prod_2575,manufacturer_2453,group_2453
prod_1756,manufacturer_2454,group_2454
prod_4362,manufacturer_2455,group_2455
prod_6717,manufacturer_2456,group_2456
prod_4375,manufacturer_2457,group_2457
prod_5165,manufacturer_2458,group_2458
prod_3933,manufacturer_2459,group_2459
prod_4651,manufacturer_2460,group_2460
prod_3297,manufacturer_2461,group_2461
prod_1894,manufacturer_2462,group_2462
prod_7601,manufacturer_2463,group_2463
prod_2495,manufacturer_2464,group_2464
prod_6620,manufacturer_2465,group_2465
prod_3978,manufacturer_2466,group_2466
prod_2858,manufacturer_2467,group_2467
prod_5866,manufacturer_2468,group_2468
prod_7903,manufacturer_2469,group_2469
prod_1485,manufacturer_2470,group_2470
prod_2740,manufacturer_2471,group_2471
prod_4148,manufacturer_2472,group_2472
prod_3721,manufacturer_2473,group_2473
prod_1877,manufacturer_2474,group_2474
prod_3996,manufacturer_2475,group_2475
prod_9116,manufacturer_2476,group_2476
prod_6279,manufacturer_2477,group_2477
prod_2010,manufacturer_2478,group_2478
prod_2919,manufacturer_2479,group_2479
prod_8698,manufacturer_2480,group_2480
prod_5492,manufacturer_2481,group_2481
prod_4311,manufacturer_2482,group_2482
prod_6682,manufacturer_2483,group_2483
prod_9045,manufacturer_2484,group_2484
prod_9093,manufacturer_2485,group_2485
prod_7347,manufacturer_2486,group_2486
prod_4667,manufacturer_2487,group_2487
prod_5440,manufacturer_2488,group_2488
prod_8792,manufacturer_2489,group_2489
prod_5581,manufacturer_2490,group_2490
prod_8560,manufacturer_2491,group_2491
prod_3765,manufacturer_2492,group_2492
prod_6603,manufacturer_2493,group_2493
prod_2170,manufacturer_2494,group_2494
prod_7865,manufacturer_2495,group_2495
prod_4839,manufacturer_2496,group_2496
prod_3516,manufacturer_2497,group_2497
prod_1509,manufacturer_2498,group_2498
prod_9988,manufacturer_2499,group_2499
prod_2375,manufacturer_2500,group_2500
prod_8895,manufacturer_2501,group_2501
prod_7985,manufacturer_2502,group_2502
prod_1942,manufacturer_2503,group_2503
prod_5660,manufacturer_2504,group_2504
prod_7298,manufacturer_2505,group_2505
prod_8306,manufacturer_2506,group_2506
prod_5432,manufacturer_2507,group_2507
prod_6234,manufacturer_2508,group_2508
prod_9634,manufacturer_2509,group_2509
prod_8063,manufacturer_2510,group_2510
prod_5006,manufacturer_2511,group_2511
prod_1924,manufacturer_2512,group_2512
prod_7387,manufacturer_2513,group_2513
prod_7969,manufacturer_2514,group_2514
prod_6592,manufacturer_2515,group_2515
prod_5013,manufacturer_2516,group_2516
prod_8300,manufacturer_2517,group_2517
prod_5071,manufacturer_2518,group_2518
prod_9530,manufacturer_2519,group_2519
prod_1188,manufacturer_2520,group_2520
prod_7358,manufacturer_2521,group_2521
prod_2639,manufacturer_2522,group_2522
prod_5676,manufacturer_2523,group_2523
prod_9520,manufacturer_2524,group_2524
prod_1489,manufacturer_2525,group_2525
prod_7873,manufacturer_2526,group_2526
prod_7524,manufacturer_2527,group_2527
prod_4539,manufacturer_2528,group_2528
prod_3708,manufacturer_2529,group_2529
prod_5764,manufacturer_2530,group_2530
prod_2114,manufacturer_2531,group_2531
prod_9972,manufacturer_2532,group_2532
prod_4881,manufacturer_2533,group_2533
prod_1035,manufacturer_2534,group_2534
prod_5439,manufacturer_2535,group_2535
prod_6938,manufacturer_2536,group_2536
prod_8462,manufacturer_2537,group_2537
prod_5031,manufacturer_2538,group_2538
prod_3056,manufacturer_2539,group_2539
prod_6346,manufacturer_2540,group_2540
prod_2106,manufacturer_2541,group_2541
prod_3793,manufacturer_2542,group_2542
prod_2993,manufacturer_2543,group_2543
prod_9308,manufacturer_2544,group_2544
prod_8890,manufacturer_2545,group_2545
prod_9250,manufacturer_2546,group_2546
prod_6950,manufacturer_2547,group_2547
prod_3418,manufacturer_2548,group_2548
prod_9318,manufacturer_2549,group_2549
prod_5839,manufacturer_2550,group_2550
prod_4811,manufacturer_2551,group_2551
prod_5497,manufacturer_2552,group_2552
prod_5349,manufacturer_2553,group_2553
prod_7861,manufacturer_2554,group_2554
prod_2342,manufacturer_2555,group_2555
prod_2761,manufacturer_2556,group_2556
prod_7726,manufacturer_2557,group_2557
prod_2080,manufacturer_2558,group_2558
prod_9055,manufacturer_2559,group_2559
prod_6770,manufacturer_2560,group_2560
prod_8205,manufacturer_2561,group_2561
prod_8076,manufacturer_2562,group_2562
prod_9460,manufacturer_2563,group_2563
prod_2089,manufacturer_2564,group_2564
prod_2996,manufacturer_2565,group_2565
prod_8907,manufacturer_2566,group_2566
